Name,Company,Industry,Region,Company Size,Traffic Source,Site Visits,Session Duration,Emails Opened,Demo Requested,Days Since First Interaction,Converted,Engagement Score,Source Impact Score
Joshua Barnett,Garcia-Sheppard,Finance,East,Medium,Webinar,31,23.61,9,0,313,1,0.6262814538676608,0.6421080578786672
Dwayne Mullins,"Paul, Collins and Navarro",Retail,South,Large,Webinar,20,17.45,12,0,279,1,0.4796520658589625,0.6421080578786672
Michelle Chavez,"Decker, Cook and Richards",IT,North,Large,Organic,12,12.08,15,0,205,0,0.3722688205446826,0.6340975739802719
Leslie Gibson,"Robles, Johnson and Stevens",Education,West,Small,Ads,45,3.56,12,0,128,1,0.5946981464222844,0.6415917503966155
Angela Doyle,Garcia Group,Retail,South,Small,Ads,19,18.06,20,1,134,1,0.5584550067308688,0.6415917503966155
David Moore,Butler-Walls,Finance,West,Large,Webinar,29,9.92,4,0,104,0,0.41203272237754995,0.6421080578786672
Paul Richards,Taylor and Sons,Finance,South,Large,Organic,29,6.64,4,0,291,1,0.3780677228953091,0.6340975739802719
Thomas Jackson,Simon LLC,Finance,North,Small,Organic,33,21.77,11,1,278,1,0.6486486486486486,0.6340975739802719
Angela Hernandez,Kirby Inc,Education,East,Large,Ads,17,25.98,10,0,227,0,0.5162058610334472,0.6415917503966155
James Carroll,Benjamin-Simpson,Finance,West,Medium,Email,4,28.23,2,0,30,1,0.3220461841151497,0.6447777327388191
Mr. Andrew Clark DDS,"Lopez, Espinoza and Anderson",Education,North,Small,Ads,3,14.31,13,1,217,1,0.28145386766076425,0.6415917503966155
Melanie Freeman,"Chaney, Hunter and Mcfarland",Healthcare,North,Small,Ads,12,17.63,4,1,235,0,0.3158330744537641,0.6415917503966155
Brandy Jackson,Hicks Group,Retail,West,Small,Webinar,38,3.29,17,0,321,0,0.5711918815367091,0.6421080578786672
Bryan Hale,Glass-Mclean,Retail,West,Large,Email,38,26.31,4,1,280,1,0.6749508128818473,0.6447777327388191
Robert Brewer,"Taylor, Olson and Avila",Healthcare,South,Large,Organic,39,13.43,16,1,324,1,0.6761934348141245,0.6340975739802719
Dustin Cunningham,Pitts-Fox,Retail,East,Large,Ads,45,25.39,14,0,13,1,0.8414621518069794,0.6415917503966155
Heidi Hinton,"Bass, Campbell and Lynch",IT,East,Small,Organic,4,8.69,9,0,20,1,0.19219219219219214,0.6340975739802719
Melissa Dominguez,Perez-Bailey,Education,East,Large,Email,32,5.89,14,0,175,0,0.5049187118152635,0.6447777327388191
Sandra Norris,Walters-Young,IT,North,Large,Ads,43,2.6,8,1,13,1,0.5226260743502122,0.6415917503966155
Kathleen Vargas,Smith PLC,Healthcare,East,Small,Ads,41,5.98,13,1,289,1,0.5886921404162784,0.6415917503966155
Norman Rollins,Shannon-Smith,Retail,East,Large,Email,45,8.48,9,1,267,1,0.614580097338718,0.6447777327388191
Jill Greene,Smith-Ryan,Finance,East,Medium,Webinar,17,3.28,8,1,329,1,0.2604328466397432,0.6421080578786672
Courtney Mosley,"Spencer, Rodriguez and Smith",Finance,West,Large,Email,18,4.63,18,0,112,0,0.3883193538365952,0.6447777327388191
Ronald Pennington,"Moore, Mcintosh and Ho",Retail,South,Small,Email,48,16.93,20,0,71,0,0.8470539505022264,0.6447777327388191
Heidi Butler,"Hernandez, Martin and Bowers",Education,West,Large,Ads,40,17.36,14,0,291,1,0.7065341203272237,0.6415917503966155
Mary Duran,Haynes and Sons,Education,West,Medium,Email,24,4.1,7,0,353,1,0.33105519312415865,0.6447777327388191
Samantha Newton,"Mccormick, Mcdonald and Parsons",Healthcare,East,Large,Email,28,7.79,0,1,155,0,0.338200269234752,0.6447777327388191
Kendra Mckee,"Christensen, Lopez and Stewart",Finance,North,Medium,Organic,37,9.38,16,0,311,0,0.6135445790618205,0.6340975739802719
Adrian Campbell,Roberson-Solis,Healthcare,East,Small,Email,41,4.76,10,1,143,1,0.5449932691312002,0.6447777327388191
Henry Smith,"Johnson, Chang and Molina",IT,West,Medium,Ads,11,3.13,13,1,55,1,0.2485243864554209,0.6415917503966155
Michael Davidson,Noble-Zamora,Healthcare,North,Medium,Email,13,15.79,4,0,343,1,0.30713472092782435,0.6447777327388191
Susan Rodriguez,White-Perez,Healthcare,West,Medium,Organic,7,26.61,20,0,163,0,0.522729626177902,0.6340975739802719
Leonard Moore,Martinez-Barrera,Retail,West,Medium,Email,27,21.41,12,1,105,1,0.593144869006938,0.6447777327388191
Shawn Fuentes,Miller Group,Education,East,Small,Ads,1,27.03,3,0,326,1,0.28890959925442683,0.6415917503966155
Kayla Miller,Caldwell-Brewer,Healthcare,West,Medium,Ads,21,28.81,7,1,319,1,0.5558662110386249,0.6415917503966155
Benjamin Warren,Delgado-Ryan,Finance,South,Medium,Organic,23,2.38,20,0,117,1,0.43750647198923065,0.6340975739802719
John Stewart,"Thompson, Smith and Cisneros",Education,East,Medium,Webinar,1,17.11,15,0,322,0,0.31044837941389664,0.6421080578786672
Erica Miller,"Bradley, Romero and Steele",Retail,West,Large,Ads,38,21.35,17,1,31,1,0.7582064823444132,0.6415917503966155
Thomas Montgomery,"Gill, Simon and Cain",Retail,South,Large,Email,20,23.03,2,1,328,0,0.43388215802008906,0.6447777327388191
Eric Harris,Sanchez-Brady,Retail,South,Medium,Ads,22,28.41,11,0,298,0,0.6035000517759138,0.6415917503966155
Deanna Butler,"Wright, Johnson and Wilson",Healthcare,East,Medium,Webinar,24,23.05,5,1,112,0,0.5065755410582996,0.6421080578786672
Phillip Clark,Thompson and Sons,Retail,South,Small,Webinar,37,15.38,6,0,360,1,0.572123847985917,0.6421080578786672
Amy Gordon,"Davis, Vasquez and Valenzuela",Finance,West,Medium,Ads,5,17.26,14,1,342,1,0.34306720513617067,0.6415917503966155
Lisa Wu,"Weaver, Weaver and Welch",IT,North,Medium,Webinar,45,23.01,12,1,131,1,0.796106451278865,0.6421080578786672
Terrance Guerrero,"Weber, Joseph and Lee",Finance,North,Small,Organic,45,9.94,6,1,7,1,0.5986331158744952,0.6340975739802719
Michael Carlson,"Martin, Preston and Murphy",Education,North,Large,Organic,43,17.87,9,1,356,1,0.6911048980014497,0.6340975739802719
Christopher Ramirez,Hunter Inc,Retail,West,Small,Webinar,40,20.12,19,1,275,1,0.7868903386144765,0.6421080578786672
Lindsey Mendoza,Macias-Kirby,IT,East,Small,Email,14,20.43,14,1,88,1,0.46908977943460706,0.6447777327388191
Jennifer Ortiz,"Holt, Wood and Russell",Finance,West,Large,Ads,32,27.59,5,1,215,1,0.6364295329812572,0.6415917503966155
Kristen Sullivan,"Greene, Wade and Morris",IT,West,Small,Organic,27,5.56,4,1,9,0,0.34617375996686345,0.6340975739802719
William Villanueva,"Green, Villa and Jackson",Healthcare,North,Large,Organic,38,13.5,20,0,67,1,0.7079838459148804,0.6340975739802719
Brenda Perez,Wood-Lopez,Finance,East,Small,Ads,31,6.42,10,0,338,1,0.45863104483794137,0.6415917503966155
Dustin Lopez,"Garcia, Oliver and Lynn",IT,East,Large,Organic,8,15.1,2,1,93,0,0.22750336543439992,0.6340975739802719
Monica Walker,Smith-Lopez,Retail,East,Large,Webinar,38,8.0,3,1,242,1,0.4749922336129232,0.6421080578786672
Scott Barton,Hill-Brown,Finance,South,Medium,Organic,47,19.0,4,1,215,0,0.6924510717614165,0.6340975739802719
Melissa Hart,Anderson Group,Healthcare,East,Large,Organic,45,2.99,7,1,173,1,0.5370197783990888,0.6340975739802719
James Walker,Medina-Combs,Finance,South,Small,Webinar,31,3.48,12,1,296,1,0.448897173035104,0.6421080578786672
Helen Sanford,Phillips-Warren,Retail,West,Medium,Email,3,26.77,10,1,157,1,0.3794138966552759,0.6447777327388191
Ashley Martinez,"Elliott, Ross and Lowe",IT,East,Small,Ads,47,8.16,14,1,210,1,0.6837527182354768,0.6415917503966155
Catherine Finley,Oconnell Ltd,Finance,North,Small,Email,32,28.46,18,0,77,1,0.7800559179869525,0.6447777327388191
Daniel Martinez,"Cooper, Tran and Elliott",Healthcare,South,Large,Ads,40,7.19,12,1,366,1,0.5805115460287874,0.6415917503966155
Alison Jones,Buchanan-Anderson,Retail,South,Large,Ads,19,8.23,20,1,98,1,0.456663560111836,0.6415917503966155
Leonard Aguirre,"Cummings, Ellison and Smith",Finance,South,Small,Ads,49,14.82,2,0,261,1,0.6491664077870973,0.6415917503966155
Kim Jensen,"Cowan, Mitchell and Gomez",Education,South,Large,Webinar,26,16.72,20,1,74,1,0.6170653412032722,0.6421080578786672
Connie Beck,Sampson Ltd,IT,North,Large,Email,35,25.4,4,0,271,0,0.6344620482551517,0.6447777327388191
Nicholas Nguyen,Foley PLC,Education,West,Large,Ads,26,29.92,14,0,42,0,0.6916226571398985,0.6415917503966155
Tina Hinton,Tanner Inc,Education,South,Large,Organic,28,1.57,1,0,181,0,0.28414621518069794,0.6340975739802719
Jessica Roberts,"Davis, Burke and Torres",IT,West,Medium,Email,42,8.6,16,0,70,1,0.6572434503468986,0.6447777327388191
Marissa Alvarez,Gill-Morton,Healthcare,South,Large,Organic,38,23.43,10,1,92,1,0.7072589831210522,0.6340975739802719
Nicholas Ferguson,Garcia and Sons,Retail,East,Small,Ads,8,3.38,11,1,114,1,0.19933726830278553,0.6415917503966155
Todd Nicholson,Logan LLC,Healthcare,West,Medium,Ads,20,5.67,4,1,17,0,0.27482655068861966,0.6415917503966155
Benjamin Allen,"Robinson, Cole and Gilbert",IT,East,Small,Organic,49,27.53,5,1,257,1,0.8118463290877084,0.6340975739802719
Beth Cohen,Jackson-Alexander,Finance,North,Medium,Webinar,1,15.98,20,0,16,1,0.3505229367298333,0.6421080578786672
Daniel Anderson,Martinez Group,Finance,North,Small,Ads,30,24.5,10,1,23,1,0.6354975665320493,0.6415917503966155
William Wallace,Williams PLC,IT,East,Medium,Organic,33,28.46,9,1,81,1,0.6972144558351455,0.6340975739802719
Helen Cervantes,Nguyen-Patterson,Finance,West,Small,Webinar,43,28.73,19,1,318,1,0.9071140105622865,0.6421080578786672
John Curtis,Alexander Group,Retail,East,Large,Email,4,23.86,12,0,12,1,0.38034586310448376,0.6447777327388191
Jessica Cummings,Williams Ltd,IT,West,Small,Organic,32,6.26,7,0,316,1,0.43626385005695345,0.6340975739802719
Nicholas Gibson,Alvarez Inc,Healthcare,South,Medium,Ads,36,13.27,15,0,250,1,0.6331158744951848,0.6415917503966155
Bruce Waters,Whitehead-Garcia,IT,South,Small,Ads,36,20.11,9,0,365,0,0.6418142280211245,0.6415917503966155
Jordan Baxter,"Maldonado, King and Mills",Education,South,Large,Webinar,50,25.43,2,0,35,1,0.7693900797349074,0.6421080578786672
Ronald Rice,"Jackson, Parsons and Harris",Finance,East,Medium,Organic,35,3.01,18,0,75,1,0.5475820648234441,0.6340975739802719
Zachary Martinez,"Wilson, Wilson and Roach",Education,East,Large,Ads,27,27.6,3,1,185,1,0.5640468054261157,0.6415917503966155
Tabitha Reeves,Martin-Smith,Healthcare,West,Small,Email,26,29.55,19,1,217,1,0.7395671533602568,0.6447777327388191
David Jackson,Estrada PLC,Healthcare,East,Small,Organic,44,10.42,18,0,160,0,0.7175106140623382,0.6340975739802719
Nicole Jenkins,Ramos-Bailey,Healthcare,West,Large,Webinar,27,20.28,9,1,341,1,0.5503779641710677,0.6421080578786672
Gina Davis,Cruz Ltd,Retail,East,Small,Organic,14,8.62,0,1,212,0,0.2018225121673397,0.6340975739802719
Lori Johnson,Miller-Miller,Healthcare,South,Large,Webinar,10,17.21,2,0,101,1,0.27006316661489077,0.6421080578786672
Kevin Cobb,"Atkins, Koch and Washington",Retail,East,Medium,Organic,12,7.31,0,0,110,1,0.1675468572020296,0.6340975739802719
Cynthia Snyder,"Lewis, Tapia and Lopez",IT,South,Large,Organic,50,19.94,13,0,142,1,0.8264471367919644,0.6340975739802719
Colin Wilkinson,Carlson-Gibbs,Education,South,Large,Organic,23,25.66,4,0,187,1,0.5128922025473749,0.6340975739802719
Jennifer Jenkins,Lopez-Coleman,IT,South,Large,Organic,35,5.09,13,1,316,1,0.5173449311380346,0.6340975739802719
Stephanie Kennedy DDS,"Lee, Chang and Francis",IT,North,Medium,Organic,27,7.55,14,0,251,1,0.47033240136688403,0.6340975739802719
Danielle Osborne,"Anderson, Lewis and White",Retail,West,Large,Email,2,28.07,5,0,165,0,0.33074453764108935,0.6447777327388191
Melanie Sanchez,"Carter, Collins and Bailey",Finance,East,Medium,Webinar,14,4.86,1,0,287,0,0.17324220772496635,0.6421080578786672
Jaime Price,Chavez Inc,Finance,North,Small,Ads,3,6.65,20,0,43,1,0.2746194470332401,0.6415917503966155
Joel Crawford,Allen-Anderson,Finance,East,Small,Organic,47,18.85,17,1,225,1,0.8255151703427565,0.6340975739802719
Amy Cruz,"Jones, Campos and Lee",Healthcare,East,Small,Organic,36,16.1,12,1,104,1,0.6313554934244588,0.6340975739802719
Anthony Bernard,Johnson-Gardner,Retail,West,Large,Ads,9,22.01,2,0,81,0,0.3094128611369991,0.6415917503966155
Joy Camacho,Ellis Ltd,Retail,North,Large,Webinar,24,25.31,4,0,170,0,0.5196230713472093,0.6421080578786672
Aaron Rich,Thompson-Lawrence,Education,South,Small,Organic,31,20.77,8,1,96,1,0.5865175520347934,0.6340975739802719
Tyler Ortiz,"Welch, Fowler and Bailey",IT,West,Medium,Webinar,2,26.99,10,1,172,1,0.37133685409547473,0.6421080578786672
Kimberly Martinez,"Patel, Vaughan and Hernandez",Education,South,Small,Webinar,31,10.44,9,0,11,0,0.4899036968002485,0.6421080578786672
Ryan Bean,"Fisher, Rangel and Mcfarland",Education,East,Small,Email,12,4.71,6,1,35,1,0.20275447861654755,0.6447777327388191
Robert Wu,"Herrera, Henderson and Ingram",Finance,South,Large,Organic,8,13.14,12,1,190,0,0.31075903489696594,0.6340975739802719
Jason Sullivan,"Molina, Hernandez and Garcia",IT,West,Large,Email,30,10.33,19,1,83,1,0.581961271616444,0.6447777327388191
Wendy Grant,"Foster, Rojas and Newton",IT,North,Small,Ads,44,9.34,5,1,30,1,0.571709640675158,0.6415917503966155
Donald Pacheco,"Robles, Arnold and Mitchell",Education,East,Medium,Ads,14,7.98,14,0,139,0,0.34016775396085747,0.6415917503966155
Terry Hall,Brown PLC,Healthcare,South,Medium,Email,41,27.13,0,1,209,1,0.6730868799834316,0.6447777327388191
Jesse Welch,"Rogers, Bauer and Cummings",IT,South,Medium,Webinar,50,12.59,16,0,316,0,0.7814020917469193,0.6421080578786672
Bryan Peterson,Foster Ltd,Healthcare,East,Medium,Ads,30,17.2,2,1,150,1,0.47706327016671846,0.6415917503966155
Travis Murray,Browning-Hill,Education,North,Medium,Organic,27,16.8,15,1,230,1,0.5764730247488867,0.6340975739802719
Lisa Cruz,Clark-Cohen,Education,East,Medium,Webinar,42,20.6,16,0,11,1,0.7815056435746089,0.6421080578786672
Kimberly Bass,Simpson-Foley,Retail,West,Medium,Ads,2,22.4,14,1,168,0,0.365227296261779,0.6415917503966155
Nathaniel Thompson,Diaz LLC,Retail,West,Large,Webinar,44,4.24,6,1,272,1,0.5292533913223568,0.6421080578786672
Jose Kim,"Wilkins, Bradley and Davis",IT,West,Medium,Webinar,39,4.99,3,0,191,0,0.4541783162472818,0.6421080578786672
Michael Vargas,"Decker, Gilmore and Briggs",Healthcare,East,Small,Email,6,4.84,7,0,290,1,0.15232473853163508,0.6447777327388191
Richard Cook,"Richardson, Page and Bell",Education,West,Large,Email,21,29.61,13,0,80,1,0.6262814538676608,0.6447777327388191
Joseph Phillips,"Osborn, Johnson and David",Finance,North,Small,Webinar,14,29.04,6,1,261,1,0.4754064409236822,0.6421080578786672
Samantha Hicks,"Crawford, Carter and Barker",IT,East,Small,Webinar,19,2.0,11,0,17,0,0.29895412654033343,0.6421080578786672
Christine Brown,Cobb Inc,Education,South,Large,Organic,12,9.1,1,0,79,1,0.19643781712747233,0.6340975739802719
Christopher Cervantes,Johnson Group,Finance,East,Large,Email,17,17.37,20,0,46,1,0.5305995650823238,0.6447777327388191
Michelle Barnes,"Pennington, Bass and Payne",Education,East,Medium,Email,24,21.62,15,0,152,1,0.595319457388423,0.6447777327388191
Bradley Pineda,Lambert PLC,Finance,South,Small,Ads,11,23.1,18,0,346,1,0.5070933001967485,0.6415917503966155
Mark Mccoy,Walker PLC,Retail,West,Small,Webinar,29,20.71,5,0,161,0,0.5341203272237754,0.6421080578786672
Mathew Rivera,"Palmer, Krueger and Wright",Finance,West,Large,Webinar,45,24.62,20,0,282,0,0.8956197576887233,0.6421080578786672
Mary Brown,Bowman and Sons,Education,North,Large,Ads,44,9.9,0,1,64,1,0.525732629180905,0.6415917503966155
Andrew White,Logan-Fuller,Finance,West,Large,Organic,28,22.14,11,1,247,1,0.6007041524282903,0.6340975739802719
Richard Christensen,Wheeler-Foster,Retail,North,Large,Webinar,49,17.1,20,0,348,1,0.859169514341928,0.6421080578786672
Anthony Barnett,Huffman Inc,Healthcare,South,Medium,Organic,18,27.89,0,1,357,0,0.4427876152014083,0.6340975739802719
Henry Moody,"Johnson, George and Castillo",Healthcare,North,Small,Webinar,31,19.95,12,1,16,1,0.6194470332401367,0.6421080578786672
Shannon Wood,Cohen PLC,Retail,South,Large,Ads,27,2.36,12,0,177,0,0.3958786372579476,0.6415917503966155
Jodi Peterson,"White, Hall and Cook",Education,East,Large,Webinar,33,24.27,10,0,325,0,0.6641814228021123,0.6421080578786672
William White,"Leon, Morales and Potter",Finance,West,Medium,Organic,46,28.73,8,1,21,1,0.8242725484104795,0.6340975739802719
Olivia Wagner,Jones and Sons,Healthcare,West,Medium,Ads,26,13.22,8,0,133,0,0.45656000828414617,0.6415917503966155
Stephanie Williams,Blair-Chavez,Healthcare,West,Small,Organic,4,7.05,2,1,262,0,0.10272341306824066,0.6340975739802719
Christopher Jones,Lawrence Inc,Finance,East,Large,Webinar,37,3.98,5,1,159,1,0.4437195816506161,0.6421080578786672
Morgan Miller,Boyer-Webb,Healthcare,West,Large,Organic,6,24.37,6,1,37,1,0.34420627524075803,0.6340975739802719
Aaron Barrett,"Smith, Payne and Williams",Education,North,Small,Organic,25,6.4,12,0,188,0,0.41700321010665836,0.6340975739802719
Rebecca Benson,"Walker, Vasquez and Gonzales",Finance,West,Large,Organic,43,21.26,7,0,131,0,0.7054986020503262,0.6340975739802719
Danielle Campbell,Davis-Montgomery,Finance,South,Medium,Email,33,3.49,15,1,229,1,0.5007766387076732,0.6447777327388191
Robert Montgomery,Walsh Ltd,Healthcare,North,Small,Email,13,28.39,20,1,85,1,0.6032929481205344,0.6447777327388191
Chris Ferguson,Sparks-Jimenez,Retail,East,Large,Webinar,15,3.82,16,0,31,1,0.3281557419488454,0.6421080578786672
Anna Miles,"Martin, Lozano and Berry",Retail,South,Small,Organic,48,12.37,15,1,216,1,0.7480584032308171,0.6340975739802719
Douglas Cardenas,Lindsey-Lopez,IT,West,Medium,Ads,41,28.91,5,0,236,0,0.7432950191570881,0.6415917503966155
Sandra Beck,Chavez Ltd,Retail,South,Large,Organic,5,24.8,1,1,63,0,0.2865279072175624,0.6340975739802719
Alyssa Kennedy,"Hardy, Schmitt and Reynolds",Healthcare,South,Small,Organic,14,17.23,14,0,184,0,0.43595319457388426,0.6340975739802719
Brian Ryan,Hill-Brewer,Retail,East,Large,Ads,45,10.55,1,1,158,0,0.553173863518691,0.6415917503966155
Jennifer Tate,Harvey-Valdez,Finance,West,Medium,Email,15,19.38,11,0,314,0,0.43750647198923054,0.6447777327388191
Vanessa Rangel,Davidson Inc,Retail,East,Medium,Email,20,14.4,17,0,352,0,0.4998446722584653,0.6447777327388191
Shelley Matthews,Monroe-Mejia,Finance,West,Medium,Ads,16,18.54,3,1,324,0,0.3563218390804598,0.6415917503966155
Jessica Vega,"Webb, Garner and Mcdaniel",IT,South,Large,Organic,28,13.0,16,1,94,1,0.5578336957647302,0.6340975739802719
Jennifer Jackson,Santos Group,IT,South,Large,Ads,45,2.81,20,0,88,0,0.6697732214973594,0.6415917503966155
Caroline Williams,Arnold-Hamilton,Retail,South,Large,Organic,33,13.37,9,1,85,1,0.5409547478512995,0.6340975739802719
Renee Wells,Castillo-Morris,IT,East,Medium,Webinar,32,19.75,3,0,259,0,0.5345345345345345,0.6421080578786672
Andrea Patterson,Rhodes-Mccall,Finance,South,Medium,Webinar,43,15.87,16,0,366,0,0.7428808118463291,0.6421080578786672
Sarah Hawkins,"Jordan, Henderson and Perez",Education,North,Small,Email,15,18.25,2,0,245,0,0.33260847053950504,0.6447777327388191
Brenda Little,Mack and Sons,IT,North,Medium,Organic,11,11.39,0,1,164,0,0.19944082013047532,0.6340975739802719
Roy Harris,Howe Group,Finance,South,Medium,Email,42,20.99,20,1,53,1,0.8269648959304131,0.6447777327388191
Jimmy Hansen,Smith PLC,Healthcare,North,Small,Organic,33,18.44,18,1,165,1,0.6866521694107901,0.6340975739802719
Christian Whitaker,Whitehead-Lopez,Retail,West,Medium,Webinar,10,15.85,20,1,330,1,0.4423734078906493,0.6421080578786672
Lauren Holt,Gardner-Hall,Finance,South,Small,Email,4,7.05,11,1,25,1,0.1959200579890235,0.6447777327388191
Megan Brooks,Grimes Group,Healthcare,West,Medium,Webinar,16,3.86,13,0,26,0,0.3078595837216527,0.6421080578786672
Brittany Perez,"Thompson, Rivera and Hurley",IT,West,Small,Webinar,42,25.48,6,1,293,1,0.7284871077974526,0.6421080578786672
Jeffrey Leblanc,"Williams, Coffey and Garcia",IT,North,Small,Email,13,2.28,6,1,9,1,0.18794656725691206,0.6447777327388191
Ronald Warner,"Wilson, Palmer and Davis",Education,South,Small,Email,30,22.82,7,0,33,0,0.5870353111732421,0.6447777327388191
Mary Nicholson,"Harrison, Williams and Taylor",Education,East,Small,Organic,41,10.49,8,1,26,1,0.5836181008594802,0.6340975739802719
Alan Newman,"Morris, Shepherd and Nichols",IT,West,Large,Email,46,21.42,0,0,202,0,0.6657347002174588,0.6447777327388191
Melvin Rodriguez,"Johnson, Sexton and Long",Finance,East,Medium,Organic,47,7.87,6,0,150,1,0.5979082530806669,0.6340975739802719
